labels: Name
261.3065326633166 0.39678842476451787
262.3115577889447 0.3898360171661158
263.31658291457285 0.3830128642688556
264.321608040201 0.3762998361889455
265.32663316582915 0.3697100795357474
266.3316582914573 0.3632597063399363
267.3366834170854 0.35696482863218776
268.34170854271355 0.3508415584431763
269.3467336683417 0.34490578791923904
270.35175879396985 0.33916125996064783
271.356783919598 0.33359346299800774
272.3618090452261 0.328186380723845
273.36683417085425 0.3229239968306841
274.3718592964824 0.31779029501105094
275.37688442211055 0.3127694272256528
276.3819095477387 0.30785316736062873
277.3869346733668 0.30304386526896715
278.391959798995 0.2983446498230172
279.3969849246231 0.2937586498951296
280.40201005025125 0.2892889943576534
281.4070351758794 0.2849388120829385
282.4120603015075 0.28071101242528224
283.4170854271357 0.2766004543624616
284.4221105527638 0.27259181050650827
285.42713567839195 0.2686690993234283
286.4321608040201 0.2648163392792288
287.43718592964825 0.26101754883991624
288.4422110552764 0.25725699954439557
289.4472361809045 0.2535268216911687
290.45226130653265 0.24982833739174362
291.4572864321608 0.24616339049469313
292.46231155778895 0.24253382484858982
293.4673366834171 0.23894148430200624
294.4723618090452 0.2353882127035151
295.47738693467335 0.23187585390168866
296.4824120603015 0.22840625174509957
297.48743718592965 0.2249812500823205
298.4924623115578 0.22160269276192396
299.4974874371859 0.21827242363248273
300.50251256281405 0.2149920882892806
301.5075376884422 0.21175877250196953
302.51256281407035 0.20856500221456895
303.5175879396985 0.2054031051178098
304.5226130653266 0.20226540890242337
305.52763819095475 0.19914424125914018
306.5326633165829 0.1960319298786915
307.53768844221105 0.19292080245180843
308.5427135678392 0.18980318666922177
309.5477386934673 0.1866714102216629
310.5527638190955 0.18351780079986219
311.5577889447236 0.1803346860945514
312.56281407035175 0.17711439379646093
313.5678391959799 0.17384981611613542
314.572864321608 0.17054358430123603
315.5778894472362 0.1672065479557344
316.5829145728643 0.16384981431667833
317.58793969849245 0.1604844906211143
318.5929648241206 0.15712168410608954
319.59798994974875 0.15377250200865103
320.6030150753769 0.15044805156584592
321.608040201005 0.14715944001472123
322.61306532663315 0.14391777459232377
323.6180904522613 0.14073416253570073
324.62311557788945 0.13761971108189908
325.6281407035176 0.13458417463394243
326.6331658291457 0.13161894152015136
327.63819095477385 0.12870216394076026
328.643216080402 0.12581170188385474
329.64824120603015 0.12292541533752033
330.6532663316583 0.12002116428984264
331.6582914572864 0.11707680872890726
332.66331658291455 0.11407274131458531
333.6683417085427 0.11101952089475887
334.67336683417085 0.10794751770664122
335.678391959799 0.10488744823272136
336.6834170854271 0.10187002895548855
337.6884422110553 0.09892597635743144
338.6934673366834 0.09608381196782814
339.69849246231155 0.0933485865057863
340.7035175879397 0.09071112613292591
341.7085427135678 0.08816205796045713
342.713567839196 0.08569200909958934
343.7185929648241 0.08329160666153307
344.72361809045225 0.08095147775749784
345.7286432160804 0.0786622494986937
346.7336683417085 0.07641454899633068
347.7386934673367 0.07419900336161833
348.7437185929648 0.07200623970576706
349.74874371859295 0.06982688513998644
350.7537688442211 0.06765255888061766
351.7587939698492 0.06548351513310632
352.7638190954774 0.06332445420367049
353.7688442211055 0.061180113143163586
354.77386934673365 0.05905522900243815
355.7788944723618 0.05695453883234725
356.78391959798995 0.05488277968374375
357.7889447236181 0.0528446886074806
358.7939698492462 0.05084500265441083
359.79899497487435 0.04888845887538712
360.8040201005025 0.046979794321262494
361.80904522613065 0.04512374604288989
362.8140703517588 0.04332505109112221
363.8190954773869 0.04158821198647356
364.82412060301505 0.03991607903486311
365.8291457286432 0.038310792604261845
366.83417085427135 0.03677449031954223
367.8391959798995 0.03530930980557675
368.8442211055276 0.03391738868723796
369.8492462311558 0.03260086458939811
370.8542713567839 0.03136187513692998
371.85929648241205 0.030202557954705823
372.8643216080402 0.02912505066759819
373.8693467336683 0.02813149090047961
374.8743718592965 0.02722401627822241
375.8793969849246 0.026397538561409847
376.88442211055275 0.025604772991173776
377.8894472361809 0.02478316148033769
378.894472361809 0.023870124875065367
379.8994974874372 0.02280308402152036
380.9045226130653 0.02151945976586662
381.90954773869345 0.019956672954267684
382.9145728643216 0.018074338029437594
383.9195979899497 0.015948507453606126
384.9246231155779 0.013693288012509405
385.929648241206 0.011422807961834668
386.93467336683415 0.009251195557268277
387.9396984924623 0.007292579054497112
388.94472361809045 0.005640589982067376
389.9497487437186 0.0042906669571098266
390.9547738693467 0.0032088786344157986
391.95979899497485 0.002361288338438932
392.964824120603 0.0017139593936330545
393.96984924623115 0.0012329551244519275
394.9748743718593 0.0008843388553493086
395.9798994974874 0.0006341739107789704
396.98492462311555 0.00044852361519464586
397.9899497487437 0.00029345129305011127
398.99497487437185 0.0001350202687991262
400.0 -6.0706133104549475e-05
